Valeurfonciere,Codepostal,Codedepartement,Surfacereellebati,Nombrepiecesprincipales,Typelocal_Appartement,Typelocal_Maison
153500.0,34670.0,34.0,63,3,1,0
271500.0,76130.0,76.0,104,5,0,1
1705000.0,75016.0,75.0,110,3,1,0
158000.0,64000.0,64.0,75,4,1,0
209170.0,78230.0,78.0,66,4,1,0
159000.0,95360.0,95.0,45,2,1,0
138000.0,33700.0,33.0,33,1,1,0
190000.0,78150.0,78.0,45,2,1,0
352000.0,75011.0,75.0,30,2,1,0
108400.0,75003.0,75.0,13,1,1,0
477300.0,75018.0,75.0,45,3,1,0
178800.0,75015.0,75.0,17,1,1,0
867000.0,75015.0,75.0,70,4,1,0
187000.0,34200.0,34.0,87,4,0,1
149900.0,93300.0,93.0,48,3,1,0
1025350.0,75005.0,75.0,73,4,1,0
381000.0,93110.0,93.0,87,4,1,0
285000.0,6240.0,6.0,34,1,1,0
644750.0,75015.0,75.0,59,3,1,0
44500.0,34300.0,34.0,23,2,1,0
50000.0,44380.0,44.0,15,1,1,0
210000.0,44800.0,44.0,65,3,1,0
159000.0,78820.0,78.0,60,3,1,0
255000.0,94420.0,94.0,59,3,1,0
1099950.0,92150.0,92.0,110,5,1,0
736800.0,69660.0,69.0,23,1,1,0
54000.0,13001.0,13.0,23,1,1,0
40450.0,11100.0,11.0,24,1,1,0
84987.0,40510.0,40.0,21,2,1,0
98770.0,64000.0,64.0,51,2,1,0
126000.0,1580.0,1.0,32,2,1,0
490000.0,94800.0,94.0,75,3,0,1
75000.0,60100.0,60.0,45,2,1,0
333000.0,75012.0,75.0,33,2,1,0
130750.0,33700.0,33.0,32,1,1,0
51300.0,28000.0,28.0,38,1,1,0
398000.0,94120.0,94.0,78,3,1,0
285000.0,75016.0,75.0,15,2,1,0
166500.0,94420.0,94.0,40,2,1,0
185500.0,92110.0,92.0,24,2,1,0
195000.0,92130.0,92.0,27,1,1,0
273890.0,92300.0,92.0,30,2,1,0
223200.0,78140.0,78.0,56,3,1,0
35000.0,13014.0,13.0,59,4,1,0
140000.0,33700.0,33.0,47,2,1,0
105650.0,54270.0,54.0,56,3,1,0
92000.0,76430.0,76.0,56,2,1,0
302000.0,35510.0,35.0,94,4,0,1
216350.0,69300.0,69.0,37,1,1,0
281000.0,30700.0,30.0,104,4,0,1
338000.0,95160.0,95.0,78,3,1,0
93000.0,34500.0,34.0,57,3,1,0
233000.0,44300.0,44.0,65,3,1,0
101000.0,75019.0,75.0,13,1,1,0
1976000.0,75009.0,75.0,154,5,1,0
430000.0,38000.0,38.0,126,5,1,0
116000.0,77181.0,77.0,35,2,1,0
0.0,5560.0,5.0,17,1,1,0
151000.0,40000.0,40.0,90,4,1,0
215000.0,92120.0,92.0,42,4,1,0
175000.0,78340.0,78.0,74,4,1,0
180388.0,34170.0,34.0,66,4,1,0
86000.0,11370.0,11.0,45,3,0,1
2933000.0,75006.0,75.0,177,6,1,0
549000.0,75011.0,75.0,51,2,1,0
328500.0,74960.0,74.0,68,3,1,0
388000.0,92290.0,92.0,75,4,0,1
121800.0,34200.0,34.0,58,3,1,0
107500.0,75017.0,75.0,17,1,1,0
235000.0,17000.0,17.0,48,2,1,0
101500.0,10000.0,10.0,41,2,1,0
289000.0,94100.0,94.0,66,3,1,0
135000.0,44230.0,44.0,55,2,1,0
310000.0,49100.0,49.0,106,5,1,0
159000.0,91800.0,91.0,94,5,1,0
1225500.0,75003.0,75.0,95,4,1,0
166500.0,30870.0,30.0,65,2,0,1
135500.0,51200.0,51.0,79,4,1,0
124000.0,94370.0,94.0,26,1,1,0
139430.0,22380.0,22.0,45,2,1,0
80913.0,38100.0,38.0,55,3,1,0
354000.0,83140.0,83.0,73,2,0,1
49500.0,30900.0,30.0,60,3,1,0
140000.0,37000.0,37.0,41,2,1,0
98000.0,38100.0,38.0,51,2,1,0
53000.0,60100.0,60.0,51,3,1,0
309900.0,94140.0,94.0,59,3,1,0
245000.0,92600.0,92.0,34,2,1,0
118000.0,85000.0,85.0,68,3,0,1
281000.0,34410.0,34.0,96,4,1,0
137800.0,51100.0,51.0,113,5,1,0
248500.0,44000.0,44.0,52,2,1,0
170000.0,40130.0,40.0,37,1,0,1
116000.0,93800.0,93.0,36,1,1,0
233000.0,95570.0,95.0,90,5,0,1
65400.0,75018.0,75.0,8,1,1,0
164000.0,91150.0,91.0,56,3,1,0
227000.0,75017.0,75.0,13,1,1,0
76700.0,30000.0,30.0,66,4,1,0
248000.0,77600.0,77.0,70,3,1,0
370000.0,75011.0,75.0,32,2,1,0
76500.0,34300.0,34.0,26,2,1,0
80000.0,6200.0,6.0,20,1,1,0
174000.0,30900.0,30.0,76,3,1,0
169000.0,83150.0,83.0,29,2,1,0
355000.0,94140.0,94.0,62,3,1,0
750000.0,6160.0,6.0,73,3,1,0
31500.0,60000.0,60.0,32,1,1,0
306000.0,95170.0,95.0,91,4,1,0
340400.0,6600.0,6.0,66,3,1,0
259400.0,92400.0,92.0,64,3,1,0
117500.0,11100.0,11.0,56,3,1,0
27000.0,65000.0,65.0,11,1,1,0
376250.0,75013.0,75.0,34,2,1,0
115520.0,35780.0,35.0,58,2,1,0
67500.0,14640.0,14.0,26,2,1,0
218000.0,13002.0,13.0,67,3,1,0
33000.0,88110.0,88.0,82,3,1,0
128500.0,44119.0,44.0,69,3,1,0
37000.0,42100.0,42.0,37,1,1,0
205000.0,91800.0,91.0,45,2,1,0
75500.0,95260.0,95.0,23,1,1,0
115000.0,35770.0,35.0,60,2,1,0
140000.0,6390.0,6.0,45,2,1,0
91020.0,38190.0,38.0,33,2,1,0
430000.0,78670.0,78.0,81,4,0,1
22500.0,50000.0,50.0,30,1,1,0
700000.0,78600.0,78.0,83,5,0,1
95000.0,30220.0,30.0,49,3,1,0
99000.0,13004.0,13.0,63,3,1,0
87000.0,13010.0,13.0,30,1,1,0
219000.0,92170.0,92.0,27,1,1,0
243000.0,77200.0,77.0,90,5,1,0
42500.0,38130.0,38.0,20,1,1,0
165000.0,77210.0,77.0,52,2,1,0
112000.0,13004.0,13.0,64,3,1,0
333000.0,91300.0,91.0,64,3,1,0
131000.0,69400.0,69.0,19,1,1,0
221000.0,77680.0,77.0,70,3,1,0
130000.0,78460.0,78.0,40,2,1,0
57100.0,11560.0,11.0,18,1,1,0
151000.0,78300.0,78.0,33,2,1,0
68850.0,72000.0,72.0,39,2,1,0
110000.0,44690.0,44.0,48,2,1,0
133000.0,33130.0,33.0,36,2,1,0
156750.0,59520.0,59.0,44,2,1,0
120000.0,20169.0,0.0,27,1,1,0
218000.0,77550.0,77.0,47,3,0,1
460000.0,69004.0,69.0,53,2,1,0
45000.0,45330.0,45.0,30,2,1,0
279000.0,91290.0,91.0,98,4,0,1
152700.0,44500.0,44.0,40,2,1,0
52000.0,38400.0,38.0,52,2,1,0
759700.0,75003.0,75.0,67,4,1,0
220000.0,40600.0,40.0,43,2,1,0
92000.0,54000.0,54.0,46,2,1,0
174800.0,74400.0,74.0,22,1,1,0
136580.0,31500.0,31.0,53,2,1,0
350000.0,91180.0,91.0,130,4,0,1
95000.0,33000.0,33.0,20,1,1,0
220000.0,95880.0,95.0,75,3,1,0
165000.0,38140.0,38.0,118,4,1,0
135000.0,4160.0,4.0,116,5,1,0
839900.0,75011.0,75.0,92,3,1,0
275000.0,75015.0,75.0,10,1,1,0
1046000.0,75016.0,75.0,90,2,1,0
111000.0,33000.0,33.0,24,1,1,0
280850.0,35000.0,35.0,75,4,1,0
145000.0,95200.0,95.0,78,4,1,0
235000.0,77220.0,77.0,60,3,1,0
318500.0,33170.0,33.0,106,5,1,0
420000.0,94360.0,94.0,80,4,0,1
302000.0,94200.0,94.0,57,3,1,0
175500.0,33150.0,33.0,90,5,1,0
145150.0,83600.0,83.0,38,2,1,0
88000.0,13006.0,13.0,28,2,1,0
175229.0,35400.0,35.0,45,2,1,0
120400.0,38400.0,38.0,56,4,1,0
839800.0,75006.0,75.0,127,7,1,0
251750.0,6000.0,6.0,53,2,1,0
162000.0,1630.0,1.0,58,2,1,0
138000.0,60128.0,60.0,53,3,1,0
194800.0,84100.0,84.0,81,4,0,1
547100.0,69006.0,69.0,84,4,1,0
132850.0,33000.0,33.0,27,1,1,0
190000.0,40230.0,40.0,64,3,1,0
37000.0,84400.0,84.0,47,2,1,0
123000.0,72000.0,72.0,94,4,1,0
55000.0,83190.0,83.0,19,2,1,0
203310.0,30900.0,30.0,77,3,1,0
230000.0,60330.0,60.0,86,4,0,1
89000.0,64000.0,64.0,71,4,1,0
71000.0,54580.0,54.0,63,3,1,0
68000.0,31000.0,31.0,22,1,1,0
112200.0,88000.0,88.0,56,3,1,0
35000.0,45330.0,45.0,30,1,1,0
53000.0,85000.0,85.0,23,1,1,0
150000.0,78760.0,78.0,39,1,1,0
113000.0,54270.0,54.0,55,2,1,0
337000.0,78000.0,78.0,51,2,1,0
102000.0,78330.0,78.0,45,2,1,0
167000.0,64000.0,64.0,115,5,1,0
80000.0,40800.0,40.0,18,1,1,0
190900.0,93220.0,93.0,61,4,1,0
130000.0,11430.0,11.0,50,3,1,0
350000.0,10000.0,10.0,202,4,1,0
220000.0,77270.0,77.0,91,4,1,0
86950.0,7500.0,7.0,56,3,1,0
692000.0,78100.0,78.0,152,6,0,1
352450.0,75020.0,75.0,45,2,1,0
872500.0,75017.0,75.0,69,4,1,0
250000.0,56170.0,56.0,40,2,1,0
246000.0,75012.0,75.0,24,2,1,0
289000.0,94120.0,94.0,40,2,1,0
80000.0,44510.0,44.0,38,1,1,0
360600.0,59650.0,59.0,107,5,0,1
503000.0,75016.0,75.0,60,2,1,0
385000.0,94320.0,94.0,80,4,1,0
190000.0,33400.0,33.0,78,4,1,0
92000.0,92110.0,92.0,16,1,1,0
58850.0,31400.0,31.0,16,1,1,0
83000.0,77350.0,77.0,85,3,1,0
240000.0,6410.0,6.0,55,2,1,0
98000.0,93190.0,93.0,27,1,1,0
230000.0,91370.0,91.0,64,3,1,0
88000.0,6200.0,6.0,23,1,1,0
275000.0,33270.0,33.0,82,4,1,0
39500.0,7700.0,7.0,63,3,1,0
450000.0,6320.0,6.0,38,1,1,0
260000.0,92500.0,92.0,41,2,1,0
208000.0,75002.0,75.0,13,1,1,0
180000.0,93470.0,93.0,53,3,0,1
339900.0,77200.0,77.0,87,4,0,1
76000.0,35580.0,35.0,41,2,1,0
394990.0,92310.0,92.0,79,4,1,0
400000.0,33120.0,33.0,80,3,1,0
110000.0,91310.0,91.0,38,1,1,0
403694.0,75015.0,75.0,33,2,1,0
63350.0,22380.0,22.0,23,1,1,0
122900.0,97227.0,972.0,37,2,1,0
86000.0,75011.0,75.0,11,1,1,0
383670.0,69250.0,69.0,100,4,0,1
43000.0,10000.0,10.0,17,1,1,0
670000.0,75004.0,75.0,37,2,1,0
195500.0,6100.0,6.0,46,2,1,0
140000.0,94800.0,94.0,21,1,1,0
564000.0,44510.0,44.0,69,3,1,0
70000.0,75012.0,75.0,6,1,1,0
755000.0,75016.0,75.0,80,3,1,0
75000.0,58000.0,58.0,85,4,1,0
200000.0,33130.0,33.0,57,3,0,1
485000.0,75020.0,75.0,52,2,1,0
62850.0,76000.0,76.0,15,1,1,0
337300.0,91680.0,91.0,120,6,0,1
120500.0,26000.0,26.0,76,4,1,0
134800.0,42400.0,42.0,87,3,1,0
67900.0,69002.0,69.0,14,1,1,0
840000.0,75012.0,75.0,16,1,1,0
132500.0,40000.0,40.0,88,3,1,0
960000.0,73150.0,73.0,79,4,1,0
205000.0,92240.0,92.0,23,1,1,0
48000.0,81100.0,81.0,22,1,1,0
155200.0,49100.0,49.0,62,3,1,0
96740.0,79000.0,79.0,74,2,1,0
558560.0,75018.0,75.0,59,3,1,0
119000.0,6400.0,6.0,30,1,1,0
167200.0,33130.0,33.0,44,2,1,0
109000.0,75018.0,75.0,12,1,1,0
154000.0,91540.0,91.0,77,4,1,0
115000.0,17230.0,17.0,56,3,0,1
93500.0,91150.0,91.0,39,1,1,0
336500.0,93110.0,93.0,88,4,1,0
194645.0,59800.0,59.0,47,2,1,0
102000.0,94500.0,94.0,22,1,1,0
86000.0,56100.0,56.0,36,1,1,0
285000.0,33600.0,33.0,68,4,0,1
312000.0,92380.0,92.0,75,3,1,0
790300.0,75018.0,75.0,59,3,1,0
248450.0,77340.0,77.0,94,4,1,0
92000.0,33480.0,33.0,40,2,1,0
202736.0,31200.0,31.0,74,4,1,0
495000.0,75017.0,75.0,34,2,1,0
105981.0,44100.0,44.0,25,1,1,0
507800.0,75016.0,75.0,60,2,1,0
165800.0,87000.0,87.0,84,3,1,0
42850.0,42100.0,42.0,32,1,1,0
550000.0,69002.0,69.0,106,3,1,0
202000.0,34070.0,34.0,48,2,1,0
95000.0,6800.0,6.0,24,1,1,0
507500.0,75011.0,75.0,45,3,1,0
363523.0,44000.0,44.0,117,4,1,0
25000.0,42150.0,42.0,55,3,1,0
150500.0,4100.0,4.0,79,5,0,1
213000.0,92700.0,92.0,57,3,1,0
65000.0,14100.0,14.0,39,2,1,0
147000.0,93120.0,93.0,31,1,1,0
242319.0,34000.0,34.0,98,3,1,0
193700.0,1150.0,1.0,88,4,0,1
81500.0,83000.0,83.0,65,3,1,0
182000.0,94400.0,94.0,52,4,1,0
210000.0,33400.0,33.0,21,1,1,0
265000.0,33120.0,33.0,45,2,1,0
212000.0,77330.0,77.0,47,2,1,0
139000.0,93370.0,93.0,31,1,1,0
115000.0,4130.0,4.0,80,3,1,0
477536.0,75015.0,75.0,48,3,1,0
79865.0,11370.0,11.0,19,1,1,0
234000.0,44490.0,44.0,56,3,1,0
115000.0,75011.0,75.0,31,2,1,0
220000.0,91250.0,91.0,76,3,1,0
60950.0,74340.0,74.0,18,1,1,0
160000.0,77230.0,77.0,73,3,1,0
259000.0,69100.0,69.0,50,4,1,0
135800.0,17440.0,17.0,39,2,1,0
49800.0,64150.0,64.0,42,2,1,0
149000.0,93310.0,93.0,30,2,1,0
235400.0,31780.0,31.0,86,4,0,1
195000.0,92330.0,92.0,32,1,1,0
849000.0,75016.0,75.0,80,4,1,0
375000.0,94550.0,94.0,87,3,0,1
924373.0,75017.0,75.0,65,3,1,0
86500.0,13001.0,13.0,39,1,1,0
232080.0,83140.0,83.0,73,4,1,0
363808.0,75002.0,75.0,34,2,1,0
180000.0,93270.0,93.0,96,5,1,0
230000.0,94120.0,94.0,55,2,1,0
144400.0,94400.0,94.0,31,3,1,0
299500.0,49000.0,49.0,70,2,1,0
182200.0,44740.0,44.0,56,3,1,0
945000.0,75003.0,75.0,100,4,1,0
164000.0,94000.0,94.0,56,3,1,0
60040.0,83560.0,83.0,30,1,1,0
162000.0,44600.0,44.0,63,3,1,0
275000.0,42300.0,42.0,98,4,1,0
129900.0,83100.0,83.0,85,4,1,0
280000.0,84270.0,84.0,95,4,0,1
97500.0,28110.0,28.0,61,3,1,0
119000.0,83400.0,83.0,36,1,1,0
135000.0,83230.0,83.0,19,1,1,0
257000.0,69004.0,69.0,54,2,1,0
126000.0,33520.0,33.0,33,2,1,0
179000.0,75010.0,75.0,14,1,1,0
40000.0,22130.0,22.0,45,2,1,0
82800.0,92600.0,92.0,18,2,1,0
190000.0,92300.0,92.0,18,1,1,0
905000.0,33300.0,33.0,167,6,1,0
106000.0,60000.0,60.0,82,4,1,0
216000.0,77400.0,77.0,56,3,1,0
200900.0,91120.0,91.0,56,3,1,0
439785.0,1630.0,1.0,112,5,1,0
450000.0,75011.0,75.0,46,3,1,0
526300.0,75018.0,75.0,48,2,1,0
75000.0,14360.0,14.0,21,1,1,0
247500.0,78110.0,78.0,46,3,1,0
163000.0,60300.0,60.0,74,4,1,0
32000.0,89000.0,89.0,29,1,1,0
95000.0,59200.0,59.0,85,4,1,0
155000.0,35150.0,35.0,68,3,1,0
131000.0,83100.0,83.0,68,4,1,0
220000.0,94420.0,94.0,74,4,1,0
64000.0,83400.0,83.0,43,2,1,0
142500.0,13005.0,13.0,44,2,1,0
292000.0,94100.0,94.0,53,3,1,0
139000.0,13600.0,13.0,42,4,1,0
574200.0,6600.0,6.0,51,3,1,0
40000.0,34410.0,34.0,42,2,1,0
215000.0,91320.0,91.0,43,2,1,0
110000.0,93200.0,93.0,38,2,1,0
885000.0,75009.0,75.0,86,5,1,0
359000.0,20137.0,0.0,48,3,1,0
178000.0,13380.0,13.0,41,2,1,0
329000.0,75011.0,75.0,38,2,1,0
207500.0,31200.0,31.0,63,4,1,0
380366.0,91140.0,91.0,72,4,0,1
50100.0,22000.0,22.0,65,3,1,0
440000.0,91480.0,91.0,180,6,0,1
440000.0,75011.0,75.0,35,2,1,0
300000.0,75012.0,75.0,40,2,1,0
550000.0,6160.0,6.0,43,2,1,0
356990.0,83270.0,83.0,64,1,0,1
160000.0,93300.0,93.0,58,3,1,0
96000.0,83700.0,83.0,33,1,1,0
121000.0,85270.0,85.0,50,2,1,0
51000.0,11560.0,11.0,25,1,0,1
104000.0,59650.0,59.0,46,2,1,0
325000.0,94700.0,94.0,67,3,1,0
152000.0,60000.0,60.0,82,4,1,0
174000.0,77200.0,77.0,51,2,1,0
284000.0,92330.0,92.0,70,3,1,0
174000.0,91940.0,91.0,42,2,1,0
150000.0,93250.0,93.0,52,3,1,0
110000.0,13002.0,13.0,71,3,1,0
78000.0,75018.0,75.0,68,3,1,0
115000.0,60500.0,60.0,31,1,1,0
122635.0,65110.0,65.0,60,3,1,0
100000.0,78200.0,78.0,50,2,1,0
185000.0,77550.0,77.0,44,3,0,1
629200.0,75011.0,75.0,59,3,1,0
134000.0,93270.0,93.0,80,4,1,0
1604000.0,75008.0,75.0,150,6,1,0
87000.0,45140.0,45.0,55,3,1,0
125500.0,83000.0,83.0,30,1,1,0
320000.0,92300.0,92.0,29,2,1,0
48374.0,76620.0,76.0,75,3,1,0
146200.0,91390.0,91.0,72,3,1,0
274000.0,78600.0,78.0,62,4,1,0
70000.0,59000.0,59.0,33,1,1,0
62700.0,60100.0,60.0,40,2,1,0
37800.0,10000.0,10.0,26,1,1,0
133500.0,91170.0,91.0,65,3,1,0
42000.0,83000.0,83.0,14,1,1,0
320000.0,95120.0,95.0,66,4,0,1
300000.0,92700.0,92.0,79,4,1,0
46000.0,83500.0,83.0,25,1,1,0
159000.0,59700.0,59.0,49,2,1,0
85000.0,56530.0,56.0,70,2,1,0
251160.0,6600.0,6.0,64,3,1,0
436500.0,92240.0,92.0,54,2,1,0
319000.0,69003.0,69.0,69,4,1,0
160000.0,42400.0,42.0,38,2,1,0
120000.0,78000.0,78.0,20,1,1,0
148000.0,69008.0,69.0,20,1,1,0
99000.0,54400.0,54.0,60,3,1,0
109000.0,77300.0,77.0,26,1,1,0
85940.0,34770.0,34.0,72,4,1,0
163230.0,69100.0,69.0,49,1,1,0
240000.0,92800.0,92.0,27,2,1,0
227000.0,59700.0,59.0,69,3,1,0
45100.0,84490.0,84.0,58,2,1,0
96000.0,75018.0,75.0,10,1,1,0
7535000.0,75001.0,75.0,143,4,1,0
229000.0,54000.0,54.0,107,5,0,1
240500.0,95390.0,95.0,75,3,1,0
240000.0,75002.0,75.0,21,1,1,0
140000.0,77000.0,77.0,54,3,1,0
1515410.0,75008.0,75.0,140,5,1,0
110000.0,60500.0,60.0,40,1,1,0
86300.0,42400.0,42.0,86,3,1,0
113150.0,13007.0,13.0,37,1,1,0
23333.34,30240.0,30.0,27,2,1,0
132850.0,69009.0,69.0,52,3,1,0
318000.0,92150.0,92.0,29,1,1,0
100000.0,40600.0,40.0,81,4,1,0
232800.0,77310.0,77.0,105,5,1,0
162000.0,94480.0,94.0,66,4,1,0
249300.0,69003.0,69.0,49,2,1,0
133100.0,44600.0,44.0,56,3,1,0
253260.0,77181.0,77.0,85,3,1,0
150000.0,84250.0,84.0,58,3,1,0
125220.0,59420.0,59.0,43,2,1,0
158000.0,91800.0,91.0,94,5,1,0
79000.0,41100.0,41.0,58,3,1,0
60000.0,33500.0,33.0,37,1,1,0
410000.0,93260.0,93.0,64,3,1,0
1100000.0,75018.0,75.0,89,4,1,0
300000.0,17000.0,17.0,61,3,1,0
49500.0,26200.0,26.0,54,1,1,0
702950.0,75017.0,75.0,48,2,1,0
188000.0,56400.0,56.0,120,5,0,1
164400.0,91410.0,91.0,20,1,1,0
307000.0,92500.0,92.0,53,3,1,0
105000.0,75012.0,75.0,5,1,1,0
195000.0,73000.0,73.0,108,4,1,0
143500.0,25000.0,25.0,60,2,1,0
110000.0,75019.0,75.0,11,1,1,0
278846.0,75017.0,75.0,27,2,1,0
315000.0,92700.0,92.0,47,3,1,0
184500.0,91200.0,91.0,58,3,1,0
105450.0,45160.0,45.0,38,2,1,0
338600.0,74000.0,74.0,65,3,1,0
387000.0,69002.0,69.0,33,1,1,0
220000.0,92160.0,92.0,51,3,1,0
78000.0,44570.0,44.0,33,2,1,0
275000.0,95160.0,95.0,65,3,1,0
145000.0,77120.0,77.0,63,3,1,0
235000.0,92600.0,92.0,41,2,1,0
331000.0,92350.0,92.0,65,3,1,0
52600.0,63200.0,63.0,50,2,1,0
71500.0,71100.0,71.0,62,3,1,0
71500.0,64000.0,64.0,28,2,1,0
275000.0,94140.0,94.0,36,2,1,0
202000.0,78140.0,78.0,40,1,1,0
360000.0,95200.0,95.0,128,5,0,1
180000.0,69007.0,69.0,49,2,1,0
691550.0,75006.0,75.0,46,2,1,0
75740.0,74170.0,74.0,25,1,1,0
235000.0,92150.0,92.0,45,3,1,0
147000.0,93190.0,93.0,72,4,1,0
239000.0,94510.0,94.0,72,4,0,1
125000.0,22400.0,22.0,64,3,1,0
324591.2,94000.0,94.0,87,4,1,0
162000.0,33520.0,33.0,47,2,1,0
241000.0,20137.0,0.0,66,3,1,0
523450.0,75018.0,75.0,47,3,1,0
160000.0,83160.0,83.0,58,3,1,0
439460.0,94160.0,94.0,34,2,1,0
59800.0,5000.0,5.0,30,1,1,0
179500.0,94120.0,94.0,28,2,1,0
235000.0,31200.0,31.0,51,3,1,0
115000.0,95100.0,95.0,40,3,1,0
420500.0,77340.0,77.0,100,4,0,1
123500.0,77500.0,77.0,35,1,1,0
322000.0,75019.0,75.0,34,2,1,0
154000.0,78200.0,78.0,41,2,1,0
175000.0,69220.0,69.0,107,4,1,0
166000.0,91700.0,91.0,56,3,1,0
416000.0,75017.0,75.0,42,2,1,0
92740.0,93380.0,93.0,29,1,1,0
83509.5,38750.0,38.0,22,2,1,0
325833.0,75018.0,75.0,32,1,1,0
128000.0,45770.0,45.0,60,3,0,1
285000.0,77410.0,77.0,82,3,1,0
339120.0,78230.0,78.0,66,4,1,0
310000.0,83160.0,83.0,73,3,1,0
108500.0,35310.0,35.0,53,2,1,0
154000.0,78500.0,78.0,70,4,1,0
226800.0,38400.0,38.0,72,4,1,0
68990.0,74170.0,74.0,19,1,1,0
210000.0,69008.0,69.0,71,3,1,0
145000.0,77140.0,77.0,64,3,1,0
542350.0,13260.0,13.0,70,4,1,0
205358.0,6100.0,6.0,74,5,1,0
332500.0,1630.0,1.0,112,5,1,0
630000.0,78600.0,78.0,94,5,1,0
153000.0,94500.0,94.0,36,2,1,0
895000.0,94300.0,94.0,30,2,1,0
314600.0,75017.0,75.0,25,1,1,0
61000.0,56100.0,56.0,30,1,1,0
83500.0,83400.0,83.0,54,2,1,0
390000.0,6130.0,6.0,89,4,0,1
346540.0,75011.0,75.0,72,3,1,0
165000.0,95100.0,95.0,60,3,1,0
350000.0,38000.0,38.0,94,3,1,0
161000.0,14510.0,14.0,28,2,1,0
185600.0,13190.0,13.0,55,3,1,0
340300.0,75016.0,75.0,33,1,1,0
208250.0,83500.0,83.0,83,4,1,0
72000.0,59370.0,59.0,33,1,1,0
252427.0,94340.0,94.0,112,7,1,0
273000.0,69100.0,69.0,89,4,1,0
171000.0,72000.0,72.0,63,3,1,0
295800.0,92350.0,92.0,63,3,1,0
488700.0,92800.0,92.0,63,3,1,0
168500.0,44200.0,44.0,65,3,1,0
435000.0,92260.0,92.0,90,4,1,0
155800.0,74440.0,74.0,50,3,0,1
244700.0,45160.0,45.0,109,4,0,1
30500.0,38250.0,38.0,20,1,1,0
196750.0,78170.0,78.0,60,3,1,0
413750.0,74000.0,74.0,90,4,1,0
230000.0,83140.0,83.0,30,2,1,0
77000.0,50300.0,50.0,44,2,1,0
125000.0,95200.0,95.0,54,3,1,0
291880.0,6250.0,6.0,97,4,1,0
294000.0,92170.0,92.0,41,2,1,0
117000.0,77670.0,77.0,80,4,1,0
160000.0,35160.0,35.0,79,4,1,0
245000.0,94170.0,94.0,43,2,1,0
132000.0,29200.0,29.0,87,4,1,0
316280.0,75018.0,75.0,23,2,1,0
562000.0,75016.0,75.0,43,2,1,0
623200.0,78100.0,78.0,113,6,1,0
77400.0,85270.0,85.0,19,2,0,1
287000.0,75018.0,75.0,29,2,1,0
231480.0,40140.0,40.0,79,3,1,0
293500.0,69001.0,69.0,33,1,1,0
237000.0,60430.0,60.0,128,3,1,0
66900.0,65200.0,65.0,34,3,1,0
110000.0,50180.0,50.0,47,2,1,0
75000.0,77190.0,77.0,67,3,1,0
770000.0,83120.0,83.0,107,5,1,0
151074.0,33130.0,33.0,63,3,1,0
189350.0,75015.0,75.0,23,0,1,0
709220.0,92500.0,92.0,84,4,0,1
275000.0,91800.0,91.0,70,3,1,0
65000.0,33990.0,33.0,26,2,1,0
24500.0,69240.0,69.0,33,2,1,0
195000.0,92400.0,92.0,28,1,1,0
380880.0,92200.0,92.0,59,2,1,0
84500.0,78420.0,78.0,17,1,1,0
162000.0,94170.0,94.0,30,1,1,0
48000.0,71000.0,71.0,96,2,1,0
157239.0,75017.0,75.0,15,1,1,0
33600.0,38000.0,38.0,10,1,1,0
446220.0,94270.0,94.0,68,4,1,0
58000.0,75020.0,75.0,11,1,1,0
175000.0,44230.0,44.0,60,3,1,0
100000.0,78190.0,78.0,51,3,1,0
315000.0,1710.0,1.0,65,3,1,0
261060.0,93400.0,93.0,40,2,1,0
126000.0,4100.0,4.0,66,4,1,0
90000.0,4300.0,4.0,42,2,1,0
132000.0,78800.0,78.0,20,1,1,0
17000.0,88000.0,88.0,44,2,1,0
212500.0,94140.0,94.0,25,1,1,0
59265.0,84140.0,84.0,24,1,1,0
525000.0,75017.0,75.0,74,3,1,0
130000.0,44490.0,44.0,31,2,1,0
50000.0,35320.0,35.0,23,1,1,0
179000.0,78120.0,78.0,73,3,1,0
200000.0,83150.0,83.0,90,2,1,0
199000.0,95300.0,95.0,52,2,1,0
406350.0,94160.0,94.0,63,3,1,0
194000.0,78450.0,78.0,44,2,1,0
75000.0,34570.0,34.0,22,1,1,0
250120.0,78120.0,78.0,61,3,1,0
235000.0,93800.0,93.0,77,4,1,0
288950.0,74330.0,74.0,67,3,1,0
587290.0,75017.0,75.0,50,3,1,0
165150.0,95600.0,95.0,57,3,1,0
452000.0,75011.0,75.0,14,1,1,0
228000.0,91480.0,91.0,90,4,1,0
266775.0,95800.0,95.0,86,4,1,0
296000.0,94300.0,94.0,33,1,1,0
225000.0,84800.0,84.0,83,4,1,0
126500.0,83190.0,83.0,55,3,1,0
111500.0,44360.0,44.0,38,2,1,0
94000.0,38600.0,38.0,65,4,1,0
315000.0,92340.0,92.0,65,4,1,0
114000.0,62930.0,62.0,25,3,1,0
111500.0,83100.0,83.0,69,3,1,0
387500.0,94140.0,94.0,80,4,1,0
230000.0,78230.0,78.0,71,2,1,0
55500.0,30100.0,30.0,39,2,1,0
96000.0,60100.0,60.0,57,3,1,0
57500.0,54000.0,54.0,17,1,1,0
118000.0,56400.0,56.0,38,2,1,0
148000.0,6220.0,6.0,32,2,1,0
173800.0,93200.0,93.0,79,4,1,0
144000.0,13007.0,13.0,40,3,1,0
77000.0,34120.0,34.0,30,2,1,0
390135.0,92300.0,92.0,45,2,1,0
